Listid,Listname,listPublished,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
412,"21st FIS points list 2024/25",1,1,AL,O,287586,423075,MYRHAUG,Mads,NOR,M,2008-02-16,"Kroedsherad IL",06,"MYRHAUG Mads",2008,15-04-2025,,,,105.54,3234,,88.94,2765,,129.04,1664,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280260,426566,MYRSTAD,Ane,NOR,W,2007-01-09,"Stabaek If",02,"MYRSTAD Ane",2007,15-04-2025,,,,,,,136.71,2593,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,273046,426527,NAAS,"Signe Elise Hagen",NOR,W,2006-03-13,"Kroedsherad IL",06,"NAAS Signe Elise Hagen",2006,15-04-2025,269.09,946,*,99.19,2001,,104.76,2104,*,237.08,1635,*,999.99,708,*
412,"21st FIS points list 2024/25",1,1,AL,O,231813,426397,NAAS,Vanessa,NOR,W,2002-06-16,"Raelingen Skiclub",02,"NAAS Vanessa",2002,15-04-2025,,,,47.35,668,*,42.12,550,,434.30,2107,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253895,6301708,NABEYAMA,Hayato,JPN,M,2004-12-31,,,"NABEYAMA Hayato",2004,15-04-2025,,,,143.72,4169,,144.02,4243,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,266989,625053,NABI,Muskaan,IND,W,2001-07-01,SSI,IND,"NABI Muskaan",2001,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287207,10001663,NACCARI,Andrea,ITA,M,2008-10-22,"SKI TEAM FASSA A.S.D.",ITA63070,"NACCARI Andrea",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,276704,6100927,NADEAU,Philippe,CAN,M,2006-06-22,"MONT SAINTE-ANNE",CAN,"NADEAU Philippe",2006,15-04-2025,,,,132.40,3902,,123.44,3788,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277813,6100938,NADORT,Adrian,CAN,M,2007-01-24,"SUN PEAKS",CAN,"NADORT Adrian",2007,15-04-2025,287.40,1897,*,293.46,5582,,292.86,5616,,251.26,2843,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238494,512550,NAEGELI,Janis,SUI,M,2003-11-02,"SAK Haslital Brienz",SUI,"NAEGELI Janis",2003,15-04-2025,167.01,1396,*,60.08,1581,,42.02,870,,100.85,1124,,288.09,643,*
412,"21st FIS points list 2024/25",1,1,AL,O,172326,506708,NAESLUND,Sandra,SWE,W,1996-07-06,"Kramfors Ak",SWE,"NAESLUND Sandra",1996,15-04-2025,,,,920.64,4165,*,342.00,3875,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,222813,422786,NAESS,"Iver Cornelis Walday",NOR,M,2001-06-09,"Baerums Skiklub",02,"NAESS Iver Cornelis Walday",2001,15-04-2025,999.99,2227,*,27.08,341,,39.08,751,,288.90,3047,*,999.99,1221,*
412,"21st FIS points list 2024/25",1,1,AL,O,253721,308410,NAGAI,Airi,JPN,W,2004-03-15,,,"NAGAI Airi",2004,15-04-2025,,,,242.22,3566,*,240.11,3546,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,42519,301579,NAGAI,Hiroaki,JPN,M,1982-01-04,,,"NAGAI Hiroaki",1982,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279058,6302193,NAGAI,Mao,JPN,M,2007-12-17,,,"NAGAI Mao",2007,15-04-2025,,,,237.24,5301,+,216.63,5222,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279151,6302198,NAGAI,Tomoharu,JPN,M,2007-11-20,,,"NAGAI Tomoharu",2007,15-04-2025,,,,153.22,4337,,149.66,4358,,308.64,3131,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,224087,486145,NAGAJTSEVA,Anna,RUS,W,2001-10-31,,,"NAGAJTSEVA Anna",2001,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286881,308762,NAGANO,Aoi,JPN,W,2006-12-06,,,"NAGANO Aoi",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,170111,304747,NAGANUMA,Yuta,JPN,M,1969-04-03,,,"NAGANUMA Yuta",1969,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270295,6301956,NAGASAKI,Haruki,JPN,M,2006-04-21,,,"NAGASAKI Haruki",2006,15-04-2025,,,,67.76,1907,,57.64,1543,,224.13,2688,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253132,6301660,NAGASAWA,Soma,JPN,M,2004-12-27,,,"NAGASAWA Soma",2004,15-04-2025,,,,40.49,813,,65.89,1895,*,730.43,3673,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253985,6301723,NAGASE,Riku,JPN,M,2004-04-21,,,"NAGASE Riku",2004,15-04-2025,,,,245.32,5351,*,659.52,6097,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270634,6191655,NAGAT,Louis,FRA,M,2006-02-27,"SKI CLUB SAINT GERVAIS",2682789,"NAGAT Louis",2006,15-04-2025,,,,61.53,1646,,44.02,958,,204.89,2556,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,197145,240149,NAGY,Bence,HUN,M,1998-08-03,"Rozmaring Se",HUN,"NAGY Bence",1998,15-04-2025,356.79,1987,*,54.62,1349,,81.90,2508,*,239.00,2762,*,434.42,943,*
412,"21st FIS points list 2024/25",1,1,AL,O,292490,701101,Nagy,Lukas,SVK,M,2008-02-07,,SVK,"Nagy Lukas",2008,15-04-2025,,,,155.50,4388,,156.45,4487,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,274470,465154,"NAGY REMETEAN","Jennifer Barbara",ROU,W,2006-07-12,"CSS Baia Sprie","A 2434","NAGY REMETEAN Jennifer Barbara",2006,15-04-2025,,,,90.52,1807,*,219.29,3436,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,259719,740056,NAHAPETYAN,Nahapet,ARM,M,2004-09-12,,,"NAHAPETYAN Nahapet",2004,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278382,492650,"NAHARRO SANCHEZ",Rudy,ESP,M,2007-03-06,"CLUB D´ESQUI LLIVIA",ESP,"NAHARRO SANCHEZ Rudy",2007,15-04-2025,,,,166.55,4573,,157.27,4511,,540.42,3555,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284824,6302293,NAKADA,Ayata,JPN,M,2008-06-21,,,"NAKADA Ayata",2008,15-04-2025,,,,162.09,4501,,150.26,4365,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,283524,308701,NAKADA,Hana,JPN,W,2007-01-27,,,"NAKADA Hana",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261618,6301842,NAKAGAWA,Ken,JPN,M,2005-09-10,,,"NAKAGAWA Ken",2005,15-04-2025,,,,56.79,1449,*,79.22,2411,*,262.80,2922,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271398,6302033,NAKAGAWA,Riku,JPN,M,2006-04-05,,,"NAKAGAWA Riku",2006,15-04-2025,,,,276.20,5503,*,162.36,4586,,323.90,3187,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,194914,6300418,NAKAGAWA,Shin,JPN,M,1998-09-01,,,"NAKAGAWA Shin",1998,15-04-2025,,,,44.73,971,,77.23,2341,,999.99,3725,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286981,6302388,NAKAGAWA,Yuki,JPN,M,2004-02-03,,,"NAKAGAWA Yuki",2004,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,166705,304701,NAKAI,Keisuke,JPN,M,1963-01-31,,,"NAKAI Keisuke",1963,15-04-2025,,,,,,,,,,350.20,3266,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277973,308632,NAKAJIMA,Chiara,JPN,W,2007-06-30,,,"NAKAJIMA Chiara",2007,15-04-2025,,,,84.30,1638,*,120.94,2386,*,324.90,1921,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287234,308770,NAKAJIMA,Chihiro,JPN,W,2008-10-18,,,"NAKAJIMA Chihiro",2008,15-04-2025,,,,169.87,3047,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271743,308602,NAKAJIMA,Kanna,JPN,W,2006-06-18,,,"NAKAJIMA Kanna",2006,15-04-2025,,,,110.27,2208,*,161.68,2918,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,252865,6301650,NAKAJIMA,Takahide,JPN,M,2004-07-16,,,"NAKAJIMA Takahide",2004,15-04-2025,,,,42.18,878,,55.44,1439,,427.08,3433,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278059,6302154,NAKAKARUMAI,Takuto,JPN,M,2007-01-19,,,"NAKAKARUMAI Takuto",2007,15-04-2025,,,,94.94,2917,,109.52,3416,,250.78,2838,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285627,6302353,NAKAKUBO,Nanato,JPN,M,2008-06-05,,,"NAKAKUBO Nanato",2008,15-04-2025,,,,121.30,3646,,162.11,4583,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270317,6301971,NAKAMURA,Daino,JPN,M,2006-07-28,,,"NAKAMURA Daino",2006,15-04-2025,,,,99.00,3043,,76.91,2330,,125.18,1587,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,231178,6301347,NAKAMURA,Daito,JPN,M,2002-02-12,,,"NAKAMURA Daito",2002,15-04-2025,,,,185.88,4829,*,175.92,4772,*,395.60,3380,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277842,6302099,NAKAMURA,Hibiki,JPN,M,2004-10-29,,,"NAKAMURA Hibiki",2004,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262670,6301867,NAKAMURA,Kazumi,JPN,M,2005-02-04,,,"NAKAMURA Kazumi",2005,15-04-2025,,,,99.36,3053,,69.75,2046,*,257.19,2878,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,252613,6301622,NAKAMURA,Naito,JPN,M,2004-11-28,,,"NAKAMURA Naito",2004,15-04-2025,,,,83.15,2501,*,33.54,502,,529.83,3546,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261524,308452,NAKAMURA,Ririka,JPN,W,2005-05-31,,,"NAKAMURA Ririka",2005,15-04-2025,,,,60.95,1036,,83.23,1678,,677.78,2227,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271664,6302052,NAKAMURA,Takuma,JPN,M,2006-07-28,,,"NAKAMURA Takuma",2006,15-04-2025,,,,183.29,4803,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,231149,6301341,NAKAMURA,Takumi,JPN,M,2002-08-02,,,"NAKAMURA Takumi",2002,15-04-2025,,,,34.52,567,*,32.39,465,,439.22,3447,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253720,6301680,NAKAMURA,Tasuku,JPN,M,2004-10-01,,,"NAKAMURA Tasuku",2004,15-04-2025,,,,133.31,3928,*,141.42,4195,*,690.35,3653,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,253128,308400,NAKAMURA,Yuki,JPN,W,2004-12-06,"Kakunodate Senior High School",,"NAKAMURA Yuki",2004,15-04-2025,,,,55.87,891,,37.99,447,,236.78,1634,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270311,6301967,NAKANE,Ryogo,JPN,M,2006-01-24,,,"NAKANE Ryogo",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238108,308288,NAKANISHI,Lin,JPN,W,2003-08-06,,,"NAKANISHI Lin",2003,15-04-2025,854.49,1260,*,700.92,4125,*,211.20,3376,*,462.68,2126,*,999.99,708,*
412,"21st FIS points list 2024/25",1,1,AL,O,175113,304897,NAKANISHI,Yuta,JPN,M,1985-12-11,,,"NAKANISHI Yuta",1985,15-04-2025,,,,,,,305.78,5668,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262562,6301863,NAKANO,Koshiro,JPN,M,2005-09-21,,,"NAKANO Koshiro",2005,15-04-2025,,,,,,,198.91,5049,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261582,6301822,NAKANOWATARI,Norihiro,JPN,M,2005-11-28,,,"NAKANOWATARI Norihiro",2005,15-04-2025,,,,127.13,3786,,137.05,4113,*,244.42,2789,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,235942,6301420,NAKAOKA,Keisuke,JPN,M,2001-12-21,,,"NAKAOKA Keisuke",2001,15-04-2025,,,,711.84,6064,*,910.49,6192,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,261500,308444,NAKAYA,Yuzuka,JPN,W,2005-12-14,,,"NAKAYA Yuzuka",2005,15-04-2025,,,,155.67,2883,*,112.97,2247,,316.47,1897,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,270350,308562,NAKAYAMA,Midori,JPN,W,2006-06-19,,,"NAKAYAMA Midori",2006,15-04-2025,,,,75.02,1408,*,114.78,2272,*,330.47,1932,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,237908,308276,NAKAYAMA,Misaki,JPN,W,2003-09-01,"Nihon Univ. Yamagata Senior High Sc",,"NAKAYAMA Misaki",2003,15-04-2025,,,,65.48,1154,*,75.04,1461,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,166244,307385,NAKAZAWA,Mao,JPN,W,1995-10-16,,,"NAKAZAWA Mao",1995,15-04-2025,,,,40.24,515,*,32.39,331,,446.16,2119,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,195037,6300453,NAKAZAWA,Shuntaro,JPN,M,1998-03-04,,,"NAKAZAWA Shuntaro",1998,15-04-2025,999.99,2227,*,133.91,3946,*,61.81,1713,*,714.83,3667,*,999.99,1221,*
412,"21st FIS points list 2024/25",1,1,AL,O,278391,151578,NAKLADAL,Josef,CZE,M,2007-12-17,,,"NAKLADAL Josef",2007,15-04-2025,178.92,1476,*,75.68,2228,*,100.88,3156,*,126.94,1621,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285507,92845,NALBANTOV,Kalojan,BUL,M,2008-10-25,Maria,3220,"NALBANTOV Kalojan",2008,15-04-2025,,,,306.31,5624,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,256669,308441,NAMBA,Sakura,JPN,W,2004-03-18,,,"NAMBA Sakura",2004,15-04-2025,,,,146.80,2780,,152.67,2803,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284941,308729,NAMBA,Yuka,JPN,W,2008-01-18,,,"NAMBA Yuka",2008,15-04-2025,,,,62.94,1093,,127.84,2466,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,225632,620087,NAMGIYAL,Thinless,IND,M,1990-05-06,ITBP,,"NAMGIYAL Thinless",1990,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,157226,6291062,NANA,Filippo,ITA,M,1994-01-28,"A.S.D. SPORTING CLUB LIVIGNO",ITA36765,"NANA Filippo",1994,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285307,10001556,NANETTI,Giacomo,ITA,M,2008-07-30,"S.C. SESTOLA A.S.D.",ITA658463,"NANETTI Giacomo",2008,15-04-2025,,,,143.42,4154,,118.21,3646,,161.81,2140,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,42842,301503,NANYA,Sunao,JPN,M,1980-05-27,,,"NANYA Sunao",1980,15-04-2025,,,,833.88,6108,*,473.70,5995,*,332.32,3214,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,262150,6301856,NAOE,Yusaku,JPN,M,2005-02-02,"Nihon Univ.",,"NAOE Yusaku",2005,15-04-2025,143.65,1200,*,24.75,246,,29.24,364,*,138.83,1820,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,277223,6534292,NAPOLI,Enzo,USA,M,2007-12-08,"Ski and Snowboard Club Vail",6479487,"NAPOLI Enzo",2007,15-04-2025,120.75,962,*,65.62,1811,,74.30,2220,,174.53,2294,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285168,565570,NAPOTNIK,Nina,SLO,W,2008-06-30,"ZAJ - SD BELI ZAJEC",SLO,"NAPOTNIK Nina",2008,15-04-2025,,,,100.75,2037,,133.88,2553,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,263065,6301901,NARA,Zennoshin,JPN,M,2005-03-24,,,"NARA Zennoshin",2005,15-04-2025,,,,140.03,4076,*,125.43,3833,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,205081,561397,NARALOCNIK,Nejc,SLO,M,1999-01-05,"ZAJ - SD Beli Zajec",SLO,"NARALOCNIK Nejc",1999,15-04-2025,10.95,33,,219.32,5173,*,188.22,4931,*,24.52,112,,177.02,254,*
412,"21st FIS points list 2024/25",1,1,AL,O,286360,6534622,NARAYANA,Kanai,USA,M,2008-03-03,"Crested Butte Mtn Sports Team",6724122,"NARAYANA Kanai",2008,15-04-2025,,,,,,,156.59,4493,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285528,770057,NARCHUGANOV,Roman,KGZ,M,2008-03-02,SFKR,KGZ,"NARCHUGANOV Roman",2008,15-04-2025,,,,57.26,1466,,83.78,2581,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,266634,10000606,NARDI,Celeste,ITA,M,1961-11-28,"S.C. ALLEGHE A.S.D.",ITA10397,"NARDI Celeste",1961,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,197341,6292910,NARDO,Alessio,ITA,M,1998-01-27,"SKI RACING CAMP A.D.",ITA39515,"NARDO Alessio",1998,15-04-2025,483.89,2084,*,247.85,5370,*,201.77,5089,*,456.65,3475,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,192698,465101,NAREA,"Luisa Paraschiva",ROU,W,1997-10-12,"CSA STEAUA BUCURESTI",A0677,"NAREA Luisa Paraschiva",1997,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238413,6301494,NARUSAWA,Kazuma,JPN,M,2003-09-17,,,"NARUSAWA Kazuma",2003,15-04-2025,,,,97.96,3006,*,89.37,2781,,247.42,2807,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,255725,308439,NARUSHIMA,Saki,JPN,W,2003-01-07,,,"NARUSHIMA Saki",2003,15-04-2025,,,,409.25,3967,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287460,340708,NASSAR,"Elia Karl",LBN,M,2008-09-08,"MOUNT SPORTS KFARDEBIAN",LBN,"NASSAR Elia Karl",2008,15-04-2025,,,,235.53,5291,,361.57,5820,+,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,292541,465172,NASTASESCU,"Regina Daniela",ROU,W,2007-07-26,,"A 2804","NASTASESCU Regina Daniela",2007,15-04-2025,,,,390.06,3943,,475.63,4012,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278027,6302137,NASUKAWA,Masaki,JPN,M,2007-09-26,,,"NASUKAWA Masaki",2007,15-04-2025,,,,100.96,3099,,98.26,3082,,321.90,3180,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,178730,680062,NATADZE,Shota,GEO,M,1996-08-15,Gudauri,GEO,"NATADZE Shota",1996,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286863,10001643,NATALE,Mattia,ITA,M,2008-09-15,"S.C. SAPPADA A.D.",ITA62699,"NATALE Mattia",2008,15-04-2025,,,,73.63,2144,,67.92,1979,,126.34,1610,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,280758,6538083,NATTER,Camille,USA,W,2007-01-31,,6501467,"NATTER Camille",2007,15-04-2025,154.81,638,,85.56,1675,,104.94,2110,*,154.76,1130,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284750,115350,NATTERO,Emilia,CHI,W,2008-01-08,,,"NATTERO Emilia",2008,15-04-2025,,,,144.60,2753,,198.50,3277,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278255,10001130,NAVA,Giorgio,ITA,M,2007-03-28,"G.B. SKI CLUB A.D.",ITA57372,"NAVA Giorgio",2007,15-04-2025,177.57,1466,*,124.55,3717,,118.51,3655,,172.81,2278,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279527,198631,NAVARRET,Margot,FRA,W,2007-09-13,"C.S.E.B GOURETTE",2695210,"NAVARRET Margot",2007,15-04-2025,,,,131.41,2546,,148.26,2757,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,286076,151641,NAVRATIL,David,CZE,M,2008-05-07,,,"NAVRATIL David",2008,15-04-2025,,,,149.39,4272,,146.60,4292,,129.20,1668,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278658,435516,NAWALANIEC,Hanna,POL,W,2007-07-26,"KS Frajda Zakopane",1439,"NAWALANIEC Hanna",2007,15-04-2025,,,,85.88,1681,*,133.92,2554,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,285124,435530,NAWALANIEC,Zofia,POL,W,2008-10-19,"KS Frajda Zakopane",1528,"NAWALANIEC Zofia",2008,15-04-2025,,,,77.12,1470,,81.85,1641,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,144386,820028,NAWAZ,Mir,PAK,M,1992-05-25,,,"NAWAZ Mir",1992,15-04-2025,,,,857.37,6115,*,760.26,6146,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,144387,820029,NAWAZ,Mir,PAK,M,1990-01-01,,,"NAWAZ Mir",1990,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,271513,6302042,NAYA,Keijiro,JPN,M,2006-12-19,,,"NAYA Keijiro",2006,15-04-2025,,,,173.14,4673,*,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287010,6191971,NAYENER,Nathan,FRA,M,2008-03-13,"GRAND CHAMBERY SKI",2685039,"NAYENER Nathan",2008,15-04-2025,165.83,1378,,101.43,3120,,92.89,2915,,110.65,1315,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,294701,6534782,Naylor,Ian,USA,M,2008-09-03,"Alyeska Ski Club",7056318,"Naylor Ian",2008,15-04-2025,,,,276.61,5508,+,237.08,5369,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,268621,260473,NAZAR,Parham,IRI,M,2005-08-03,,,"NAZAR Parham",2005,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,218401,961053,NAZARI,Fatima,AFG,W,1998-09-16,,,"NAZARI Fatima",1998,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278679,6534366,NAZARIAN,Arin,USA,M,2007-12-14,"Waterville Valley BBTS",6496788,"NAZARIAN Arin",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,257920,210052,NAZAROV,Medet,UZB,M,2004-04-21,CHIMGAN,,"NAZAROV Medet",2004,15-04-2025,,,,76.15,2242,,95.37,2993,,178.33,2326,*,249.52,529,
412,"21st FIS points list 2024/25",1,1,AL,O,261197,680082,NAZGAIDZE,Levani,GEO,M,2005-01-10,Bakuriani,,"NAZGAIDZE Levani",2005,15-04-2025,,,,110.49,3394,,111.96,3488,*,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284591,6538131,NEAL,Madalyn,USA,W,2008-03-22,"Sun Valley Ski Education Fnd",6766577,"NEAL Madalyn",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278760,151588,NEBESKY,Tobias,CZE,M,2007-09-19,,,"NEBESKY Tobias",2007,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,294484,961302,NEBO,"PHILIP IKEMEFUNA",NGR,M,2000-02-14,,,"NEBO PHILIP IKEMEFUNA",2000,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,268411,460174,NECULA,Alexandru,ROU,M,2005-04-18,"CS Charly",,"NECULA Alexandru",2005,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,295504,265136,Neda,Savehshemshaki,IRI,W,2006-10-30,,,"Neda Savehshemshaki",2006,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,279608,198634,NEDANI,Lisa,FRA,W,2007-10-16,"CLUB DES SPORTS D AURON",2684315,"NEDANI Lisa",2007,15-04-2025,,,,107.86,2169,*,121.07,2387,*,278.04,1783,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,287054,6191982,NEDANI,Romain,FRA,M,2008-09-03,"CLUB DES SPORTS D\'AURON",2684314,"NEDANI Romain",2008,15-04-2025,,,,101.87,3125,,82.50,2527,,130.81,1693,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,278866,502845,NEDERBERG,Albin,SWE,M,2007-02-28,"Taerna IK Fjaellvinden",SWE,"NEDERBERG Albin",2007,15-04-2025,,,,48.05,1087,,77.83,2372,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,292911,6534747,NEEL,Charlie,USA,M,2008-01-19,"Blue Mountain Racing",6784832,"NEEL Charlie",2008,15-04-2025,,,,,,,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,238814,6533266,NEEVES,Benjamin,USA,M,2003-05-26,"Colby-Sawyer College",6551262,"NEEVES Benjamin",2003,15-04-2025,522.05,2112,*,137.34,4020,*,148.11,4329,,545.36,3563,*,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284584,6538126,NEEVES,Hannah,USA,W,2008-01-24,"Stratton Mountain School and Ski Foundation",6942295,"NEEVES Hannah",2008,15-04-2025,143.59,598,,114.83,2293,,53.32,859,,115.72,814,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,284583,6538125,NEEVES,Sophie,USA,W,2008-01-24,"Stratton Mountain School and Ski Foundation",6942287,"NEEVES Sophie",2008,15-04-2025,,,,145.90,2771,,195.77,3257,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,175449,512203,NEF,Tanguy,SUI,M,1996-11-19,"SAS Geneve",SUI,"NEF Tanguy",1996,15-04-2025,999.99,2227,*,2.46,14,,38.31,722,,251.22,2842,*,861.24,1190,*
412,"21st FIS points list 2024/25",1,1,AL,O,195130,6532123,NEGOMIR,Kyle,USA,M,1998-10-03,,6013189,"NEGOMIR Kyle",1998,15-04-2025,14.21,50,*,45.20,985,*,36.93,669,*,8.29,23,*,180.90,280,*
412,"21st FIS points list 2024/25",1,1,AL,O,288454,6297486,NEGRETTI,Elena,ITA,W,2008-02-13,"S.C. SKI COLLEGE LIMONE A.D.",ITA60565,"NEGRETTI Elena",2008,15-04-2025,,,,277.81,3706,+,,,,,,,,,
412,"21st FIS points list 2024/25",1,1,AL,O,245491,6296101,NEGRI,"Elisa Maria",CZE,W,2003-03-11,"G.B. SKI Club A.D.",ITA46124,"NEGRI Elisa Maria",2003,15-04-2025,52.21,153,,246.86,3591,*,69.04,1296,,38.42,127,,382.71,430,*
